@relation user_activity-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute id numeric
@attribute user_id numeric
@attribute product_id numeric
@attribute activity_type {browse,view,search,add_to_cart,remove_from_cart,add_to_favorite,remove_from_favorite,add_to_preferred_categories,completed_checkout}
@attribute activity_timestamp numeric
@attribute product_category_id numeric
@attribute activity_duration numeric
@attribute category_filter numeric
@attribute top_category1 numeric
@attribute top_category2 numeric
@attribute top_category3 numeric
@attribute search_filter {books,book,phone,tree,chain,home,laptop,beauty,ball,garden,shirt,jean,kitchen,blender,breas,ta}
@attribute min_price_filter numeric
@attribute max_price_filter numeric
@attribute order_id numeric

@data
28,2,14.482558,browse,1729780360051,3.912791,4,7,1,3,9,book,20,84.333333,16.5
29,2,14.482558,browse,1729780368723,3.912791,8,8,1,3,9,book,20,50,16.5
30,2,14.482558,browse,1729780371316,3.912791,2,4.689655,1,3,9,book,40,84.333333,16.5
31,2,14.482558,browse,1729780973369,3.912791,0,4.689655,1,3,9,books,40,84.333333,16.5
32,2,14.482558,browse,1729780976005,3.912791,2,4.689655,1,3,9,book,40,84.333333,16.5
33,2,14.482558,browse,1729780978889,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
34,2,14.482558,browse,1729781016422,3.912791,37,8,1,3,9,book,40,84.333333,16.5
35,2,14.482558,browse,1729781023049,3.912791,6,4.689655,1,3,9,book,40,84.333333,16.5
36,2,14.482558,browse,1729781024683,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
37,2,14.482558,browse,1729785111959,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
38,2,14.482558,browse,1729785142123,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
39,2,14.482558,browse,1729785150003,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
40,2,14.482558,browse,1729785396923,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
41,2,2,browse,1729785399305,3,2,4.689655,1,3,9,book,40,84.333333,16.5
42,2,2,view,1729785399310,3,2,4.689655,1,3,9,book,40,84.333333,16.5
43,2,2,browse,1729785400074,3,0,4.689655,1,3,9,book,40,84.333333,16.5
44,2,2,view,1729785400082,3,0,4.689655,1,3,9,book,40,84.333333,16.5
45,2,14.482558,browse,1729785476295,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
46,2,4,browse,1729785480620,3,4,4.689655,1,3,9,book,40,84.333333,16.5
47,2,4,view,1729785480626,3,4,4.689655,1,3,9,book,40,84.333333,16.5
48,2,14.482558,browse,1729785529392,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
49,2,6,browse,1729785532563,1,3,4.689655,1,3,9,book,40,84.333333,16.5
50,2,6,view,1729785532572,1,3,4.689655,1,3,9,book,40,84.333333,16.5
51,2,6,browse,1729785534149,1,1,4.689655,1,3,9,book,40,84.333333,16.5
52,2,6,view,1729785534175,1,1,4.689655,1,3,9,book,40,84.333333,16.5
53,2,14.482558,browse,1729785682183,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
54,2,2,browse,1729785683364,3,1,4.689655,1,3,9,book,40,84.333333,16.5
55,2,2,view,1729785683370,3,1,4.689655,1,3,9,book,40,84.333333,16.5
56,2,14.482558,browse,1729785743390,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
57,2,2,browse,1729785744325,3,0,4.689655,1,3,9,book,40,84.333333,16.5
58,2,2,view,1729785744332,3,0,4.689655,1,3,9,book,40,84.333333,16.5
59,2,14.482558,browse,1729786132445,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
60,2,14.482558,browse,1729786140653,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
61,5,14.482558,browse,1729786189261,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
62,5,14.482558,browse,1729786200328,3.912791,3,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
63,5,14.482558,browse,1729786333971,3.912791,4,2,2.242215,4.266436,8.038062,book,40,84.333333,16.5
64,5,14.482558,browse,1729786340052,3.912791,6,4,2.242215,4.266436,8.038062,book,10,84.333333,16.5
65,5,14.482558,browse,1729786346857,3.912791,6,4.689655,2.242215,4.266436,8.038062,book,20,50,16.5
66,5,14.482558,browse,1729786349245,3.912791,2,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
67,5,14.482558,browse,1729786398432,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
68,2,14.482558,browse,1729786414989,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
69,2,14.482558,browse,1729786482111,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
70,2,14.482558,browse,1729786517420,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
71,2,14.482558,browse,1729786559220,3.912791,38,4.689655,1,3,9,book,40,84.333333,16.5
72,2,14.482558,browse,1729786559853,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
73,2,14.482558,browse,1729786560259,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
74,2,14.482558,browse,1729786560508,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
75,2,14.482558,browse,1729786621062,3.912791,60,4.689655,1,3,9,book,40,84.333333,16.5
76,2,14.482558,browse,1729786650357,3.912791,3,4.689655,1,3,9,book,40,84.333333,16.5
77,2,14.482558,browse,1729786659459,3.912791,1,4.689655,1,3,9,book,40,84.333333,16.5
78,2,14.482558,browse,1729786736243,3.912791,0,4.689655,1,3,9,book,40,84.333333,16.5
79,5,14.482558,browse,1729786793550,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
80,5,2,browse,1729786794554,3,0,4.689655,1,4,9,book,40,84.333333,16.5
81,5,2,view,1729786794561,3,0,4.689655,1,4,9,book,40,84.333333,16.5
82,5,14.482558,browse,1729787048015,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
83,5,14.482558,browse,1729787070125,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
84,5,2,browse,1729787071605,3,1,4.689655,1,4,9,book,40,84.333333,16.5
85,5,2,view,1729787071611,3,1,4.689655,1,4,9,book,40,84.333333,16.5
86,5,14.482558,browse,1729787940198,3.912791,0,4.689655,1,4,9,phone,40,84.333333,16.5
87,5,14.482558,browse,1729787976074,3.912791,35,4.689655,1,4,9,book,40,84.333333,16.5
88,5,14.482558,browse,1729787991832,3.912791,1,4.689655,1,4,9,book,40,84.333333,16.5
89,5,14.482558,browse,1729788011450,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
90,5,14.482558,browse,1729788021789,3.912791,4,2,1,4,9,book,40,84.333333,16.5
91,5,14.482558,browse,1729788024364,3.912791,2,4,1,4,9,book,40,84.333333,16.5
92,5,14.482558,browse,1729788029013,3.912791,4,4.689655,1,4,9,book,40,100,16.5
93,5,14.482558,browse,1729788032458,3.912791,3,4.689655,1,4,9,book,40,84.333333,16.5
94,5,14.482558,browse,1729788034371,3.912791,1,4.689655,1,4,9,book,40,84.333333,16.5
95,5,14.482558,browse,1729788096077,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
96,5,3,browse,1729788100669,1,4,4.689655,1,4,9,book,40,84.333333,16.5
97,5,3,view,1729788100675,1,4,4.689655,1,4,9,book,40,84.333333,16.5
98,5,3,browse,1729788105377,1,9,4.689655,1,4,9,book,40,84.333333,16.5
99,5,3,view,1729788105384,1,9,4.689655,1,4,9,book,40,84.333333,16.5
100,5,3,browse,1729788109403,1,13,4.689655,1,4,9,book,40,84.333333,16.5
101,5,3,view,1729788109408,1,13,4.689655,1,4,9,book,40,84.333333,16.5
102,5,14.482558,browse,1729790643437,3.912791,3,4.689655,1,4,9,book,40,84.333333,16.5
103,5,14.482558,browse,1729790670995,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
104,5,14.482558,browse,1729790673813,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
105,5,14.482558,browse,1729790748639,3.912791,1,4.689655,1,4,9,book,40,84.333333,16.5
106,5,2,browse,1729790751030,3,2,4.689655,1,4,9,book,40,84.333333,16.5
107,5,2,view,1729790751034,3,2,4.689655,1,4,9,book,40,84.333333,16.5
108,5,2,browse,1729790752868,3,4,4.689655,1,4,9,book,40,84.333333,16.5
109,5,2,view,1729790752874,3,4,4.689655,1,4,9,book,40,84.333333,16.5
110,5,14.482558,browse,1729790792435,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
111,5,3,browse,1729790801598,1,4,4.689655,1,4,9,book,40,84.333333,16.5
112,5,3,view,1729790801604,1,4,4.689655,1,4,9,book,40,84.333333,16.5
113,5,14.482558,browse,1729791297821,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
114,5,2,view,1729791304987,3,7,4.689655,1,4,9,book,40,84.333333,16.5
115,5,2,view,1729791306601,3,1,4.689655,1,4,9,book,40,84.333333,16.5
116,5,14.482558,browse,1729791424015,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
117,5,14.482558,browse,1729791435513,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
118,5,14.482558,browse,1729791456268,3.912791,4,4.689655,1,4,9,book,40,84.333333,16.5
119,5,14.482558,browse,1729791475402,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
120,5,4,view,1729791479732,3,4,4.689655,1,4,9,book,40,84.333333,16.5
121,5,4,view,1729791481188,3,5,4.689655,1,4,9,book,40,84.333333,16.5
122,5,4,view,1729791484743,3,9,4.689655,1,4,9,book,40,84.333333,16.5
123,5,4,view,1729791486872,3,11,4.689655,1,4,9,book,40,84.333333,16.5
124,5,14.482558,browse,1729791503526,3.912791,14,4.689655,1,4,9,book,20,50,16.5
125,5,14.482558,browse,1729791514405,3.912791,10,4.689655,1,4,9,book,20,50,16.5
126,5,14.482558,browse,1729791517523,3.912791,3,4.689655,1,4,9,book,40,84.333333,16.5
127,3,14.482558,search,1729791716149,3.912791,0,4.689655,3,4,6,tree,40,84.333333,16.5
128,3,14.482558,browse,1729791721402,3.912791,5,4.689655,3,4,6,book,40,84.333333,16.5
129,3,14.482558,browse,1729791742614,3.912791,3,4.689655,3,4,6,book,40,84.333333,16.5
130,3,14.482558,browse,1729791743852,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
131,3,14.482558,browse,1729791864929,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
132,3,2,view,1729791868356,3,3,4.689655,3,4,6,book,40,84.333333,16.5
133,3,2,view,1729791874240,3,9,4.689655,3,4,6,book,40,84.333333,16.5
134,3,2,view,1729791875579,3,10,4.689655,3,4,6,book,40,84.333333,16.5
135,3,14.482558,browse,1729791879926,3.912791,0,4.689655,3,4,6,book,40,84.333333,16.5
136,3,4,view,1729791882237,3,2,4.689655,3,4,6,book,40,84.333333,16.5
137,3,4,view,1729791883867,3,3,4.689655,3,4,6,book,40,84.333333,16.5
138,3,14.482558,browse,1729791895134,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
139,3,14.482558,browse,1729791896944,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
140,3,9,view,1729791898417,3,1,4.689655,3,4,6,book,40,84.333333,16.5
141,3,9,view,1729791904476,3,7,4.689655,3,4,6,book,40,84.333333,16.5
142,3,14.482558,browse,1729792183217,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
143,3,3,view,1729792185809,1,2,4.689655,3,4,6,book,40,84.333333,16.5
144,3,3,view,1729792187423,1,4,4.689655,3,4,6,book,40,84.333333,16.5
145,3,3,view,1729792195515,1,7,4.689655,3,4,6,book,40,84.333333,16.5
146,3,3,view,1729792201804,1,13,4.689655,3,4,6,book,40,84.333333,16.5
147,3,3,view,1729792204852,1,16,4.689655,3,4,6,book,40,84.333333,16.5
148,5,14.482558,browse,1729792774974,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
149,5,3,view,1729792776294,1,1,4.689655,1,4,9,book,40,84.333333,16.5
150,5,3,add_to_cart,1729792776294,1,1,4.689655,1,4,9,book,40,84.333333,16.5
151,3,14.482558,browse,1729793072189,3.912791,2,4.689655,3,4,6,book,40,84.333333,16.5
152,3,14.482558,browse,1729793073499,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
153,3,10,add_to_cart,1729793075619,6,2,4.689655,3,4,6,book,40,84.333333,16.5
154,3,10,view,1729793075619,6,2,4.689655,3,4,6,book,40,84.333333,16.5
155,3,14.482558,browse,1729793218277,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
156,3,4,view,1729793219819,3,1,4.689655,3,4,6,book,40,84.333333,16.5
157,3,4,add_to_cart,1729793220438,3,2,4.689655,3,4,6,book,40,84.333333,16.5
158,5,14.482558,browse,1729794478906,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
159,5,3,add_to_cart,1729794480043,1,3.652344,4.689655,1,4,9,book,40,84.333333,16.5
160,5,3,view,1729794482770,1,2,4.689655,1,4,9,book,40,84.333333,16.5
161,5,3,remove_from_cart,1729795630870,1,3.652344,4.689655,1,4,9,book,40,84.333333,16.5
162,5,7,remove_from_cart,1729795649889,7,3.652344,4.689655,1,4,9,book,40,84.333333,16.5
163,5,14.482558,browse,1729795767222,3.912791,0,4.689655,1,4,9,book,40,84.333333,16.5
164,5,2,view,1729795769333,3,2,4.689655,1,4,9,book,40,84.333333,16.5
165,5,2,view,1729795771467,3,4,4.689655,1,4,9,book,40,84.333333,16.5
166,3,14.482558,browse,1729795966086,3.912791,1,4.689655,3,4,6,book,40,84.333333,16.5
167,3,3,add_to_favorite,1729795967705,1,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
168,3,3,remove_from_favorite,1729795970668,1,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
169,3,13,remove_from_favorite,1729796132060,3,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
170,3,14.482558,browse,1729796134215,3.912791,0,4.689655,3,4,6,book,40,84.333333,16.5
171,3,2,add_to_cart,1729796137234,3,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
172,3,2,remove_from_cart,1729796139952,3,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
173,3,14.482558,browse,1729796146211,3.912791,4,4.689655,3,4,6,book,40,20,16.5
174,3,14.482558,browse,1729796149600,3.912791,3,4.689655,3,4,6,book,40,84.333333,16.5
175,3,14.482558,search,1729826068579,3.912791,0,4.689655,3,4,6,chain,40,84.333333,16.5
176,3,14.482558,browse,1729826072189,3.912791,3,4.689655,3,4,6,book,40,84.333333,16.5
177,3,14.482558,browse,1729826075852,3.912791,3,4.689655,3,4,6,book,40,84.333333,16.5
178,3,3,add_to_cart,1729826078009,1,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
179,3,14.482558,browse,1729826085855,3.912791,2,4.689655,3,4,6,book,40,84.333333,16.5
180,3,14.482558,browse,1729826092626,3.912791,6,4.689655,3,4,6,book,40,84.333333,16.5
181,3,11,view,1729826094432,8,1,4.689655,3,4,6,book,40,84.333333,16.5
182,3,11,add_to_favorite,1729826095934,8,3.652344,4.689655,3,4,6,book,40,84.333333,16.5
183,4,14.482558,browse,1730040899171,3.912791,1,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
184,4,14.482558,browse,1730040900871,3.912791,1,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
185,4,14.482558,browse,1730040902273,3.912791,1,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
186,4,14.482558,browse,1730040903215,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
187,4,14.482558,browse,1730040905922,3.912791,2,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
188,4,14.482558,browse,1730040906566,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
189,4,14.482558,browse,1730040907162,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
190,4,14.482558,browse,1730040907742,3.912791,0,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
191,5,14.482558,browse,1730041074449,3.912791,6,4.689655,1,4,9,book,40,84.333333,16.5
192,5,14.482558,browse,1730041077354,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
193,5,14.482558,browse,1730041079069,3.912791,1,4.689655,1,4,9,book,40,84.333333,16.5
194,5,12,view,1730041405764,8,1,4.689655,1,4,9,book,40,84.333333,16.5
195,5,14.482558,browse,1730041911783,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
196,5,14.482558,browse,1730041971143,3.912791,59,4.689655,1,4,9,book,40,20,16.5
197,5,14.482558,browse,1730042163089,3.912791,2,4.689655,1,4,9,book,40,84.333333,16.5
198,5,14.482558,browse,1730042424130,3.912791,2,6,1,4,9,book,40,84.333333,16.5
199,5,14.482558,browse,1730042441340,3.912791,17,4,1,4,9,book,40,84.333333,16.5
200,5,23,add_to_favorite,1730042460208,4,3.652344,4.689655,1,4,9,book,40,84.333333,16.5
201,5,23,add_to_cart,1730042462976,4,3.652344,4.689655,1,4,9,book,40,84.333333,16.5
202,2,1,remove_from_cart,1730043156331,7,3.652344,4.689655,1,3,9,book,40,84.333333,16.5
203,2,2,remove_from_cart,1730043156852,3,3.652344,4.689655,1,3,9,book,40,84.333333,16.5
204,2,14.482558,add_to_preferred_categories,1730043176416,3.912791,3.652344,1,1,5,9,book,40,84.333333,16.5
205,2,30,add_to_cart,1730044594809,6,3.652344,4.689655,1,5,9,book,40,84.333333,16.5
206,5,34,add_to_cart,1730044871569,7,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
207,5,11,add_to_cart,1730044887897,8,3.652344,4.689655,3,4,8,book,40,84.333333,16.5
208,5,14.482558,completed_checkout,1730044893423,3.912791,3.652344,4.689655,3,4,8,book,40,84.333333,6
209,7,14.482558,browse,1730044988352,3.912791,7,2,2.242215,4.266436,8.038062,book,40,300,16.5
210,7,17,add_to_cart,1730044994541,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
211,7,17,add_to_favorite,1730044995710,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
212,7,20,add_to_favorite,1730045010257,3,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
213,7,14.482558,browse,1730045017951,3.912791,3,4.689655,2.242215,4.266436,8.038062,book,30,84.333333,16.5
214,7,14.482558,browse,1730045021505,3.912791,3,5,2.242215,4.266436,8.038062,book,40,84.333333,16.5
215,7,15,add_to_cart,1730045026571,1,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
216,7,14.482558,completed_checkout,1730045032520,3.912791,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,7
217,7,14.482558,add_to_preferred_categories,1730045060154,3.912791,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
218,7,18,add_to_favorite,1730045071466,2,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
219,7,18,add_to_cart,1730045073815,2,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
220,7,14.482558,completed_checkout,1730045094174,3.912791,3.652344,4.689655,1,2,7,book,40,84.333333,8
221,7,8,add_to_cart,1730045135558,4,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
222,7,8,view,1730045137672,4,2,4.689655,1,2,7,book,40,84.333333,16.5
223,7,8,add_to_favorite,1730045216091,4,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
224,7,8,remove_from_favorite,1730045225723,4,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
225,7,14.482558,browse,1730045349327,3.912791,2,1,1,2,7,book,40,84.333333,16.5
226,7,14.482558,browse,1730045352922,3.912791,3,2,1,2,7,book,40,84.333333,16.5
227,7,14.482558,browse,1730045355128,3.912791,2,4,1,2,7,book,40,84.333333,16.5
228,7,14.482558,browse,1730045358170,3.912791,2,5,1,2,7,book,40,84.333333,16.5
229,7,14.482558,browse,1730045362567,3.912791,4,8,1,2,7,book,20,84.333333,16.5
230,7,14.482558,completed_checkout,1730045367520,3.912791,3.652344,4.689655,1,2,7,book,40,84.333333,9
231,7,14.482558,search,1730045395296,3.912791,0,4.689655,1,2,7,home,40,84.333333,16.5
232,7,14.482558,search,1730045412483,3.912791,0,4.689655,1,2,7,phone,40,84.333333,16.5
233,7,14.482558,search,1730045422297,3.912791,0,4.689655,1,2,7,laptop,40,84.333333,16.5
234,7,33,add_to_cart,1730045427474,7,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
235,7,33,add_to_favorite,1730045428458,7,3.652344,4.689655,1,2,7,book,40,84.333333,16.5
236,8,14.482558,add_to_preferred_categories,1730045475746,3.912791,3.652344,4.689655,4,5,6,book,40,84.333333,16.5
237,8,14.482558,search,1730045484772,3.912791,0,4.689655,4,5,6,beauty,40,84.333333,16.5
238,8,5,add_to_cart,1730045487099,6,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
239,8,5,add_to_favorite,1730045488295,6,3.652344,4.689655,4,5,6,book,40,84.333333,16.5
240,8,14.482558,completed_checkout,1730045493193,3.912791,3.652344,4.689655,4,5,6,book,40,84.333333,10
241,8,14.482558,search,1730045502069,3.912791,0,4.689655,4,5,6,ball,40,84.333333,16.5
242,8,26,add_to_cart,1730045505233,5,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
243,8,26,add_to_favorite,1730045511164,5,3.652344,4.689655,4,5,6,book,40,84.333333,16.5
244,8,40,add_to_cart,1730045545059,9,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
245,8,14.482558,completed_checkout,1730045548967,3.912791,3.652344,4.689655,4,5,6,book,40,84.333333,11
246,8,14.482558,browse,1730045592050,3.912791,8,4.689655,4,5,6,book,20,300,16.5
247,8,14.482558,browse,1730045600252,3.912791,8,4.689655,4,5,6,book,100,150,16.5
248,8,20,add_to_cart,1730045603280,3,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
249,8,14.482558,browse,1730045610126,3.912791,5,8,4,5,6,book,50,84.333333,16.5
250,8,14.482558,browse,1730045613589,3.912791,3,4.689655,4,5,6,book,40,50,16.5
251,8,14.482558,browse,1730045618801,3.912791,5,8,4,5,6,book,40,50,16.5
252,8,37,add_to_cart,1730045624515,8,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
253,8,37,add_to_favorite,1730045625405,8,3.652344,4.689655,4,5,6,book,40,84.333333,16.5
254,8,14.482558,browse,1730045629932,3.912791,2,1,4,5,6,book,40,84.333333,16.5
255,8,15,add_to_cart,1730045632378,1,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
256,8,14.482558,completed_checkout,1730045643053,3.912791,3.652344,4.689655,4,5,6,book,40,84.333333,12
257,9,14.482558,browse,1730045743132,3.912791,3,6,2.242215,4.266436,8.038062,book,40,84.333333,16.5
258,9,14.482558,add_to_preferred_categories,1730045748422,3.912791,3.652344,4.689655,3,6,7,book,40,84.333333,16.5
259,9,14.482558,add_to_preferred_categories,1730045753201,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
260,9,7,add_to_cart,1730045757442,7,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
261,9,7,add_to_favorite,1730045758222,7,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
262,9,14.482558,completed_checkout,1730045763138,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,13
263,9,9,add_to_cart,1730045770804,3,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
264,9,10,add_to_favorite,1730045780349,6,3.652344,4.689655,3,7,9,book,40,84.333333,16.5
265,9,10,add_to_cart,1730045780691,6,3.652344,4.689655,2.242215,4.266436,8.038062,book,40,84.333333,16.5
266,9,14.482558,completed_checkout,1730045784001,3.912791,3.652344,4.689655,3,7,9,book,40,84.333333,14
267,9,14.482558,browse,1730045790506,3.912791,4,4.689655,3,7,9,book,40,20,16.5
268,9,21,view,1730045795832,3,3,4.689655,3,7,9,book,40,84.333333,16.5
